transaction_id,transaction_date,amount,currency,originator_account,originator_name,originator_country,originator_sic,beneficiary_account,beneficiary_name,beneficiary_country,beneficiary_sic,channel,is_sanctioned,label
8e4b22e0-1d8b-4698-a75f-9cd7c73b96c7,2025-03-02 07:46:35,31899.98,RUB,GB12WTBQ72412652489479,Foster-Braun,RU,1311,GB77BICG49195060199193,Carr-Jackson,GB,1311,NEFT,0,0
c536ca91-e55a-4a14-ae07-2d7e0d9dd028,2025-01-25 04:14:47,60370.69,USD,GB09GGFA89610436882394,Smith PLC,US,0111,GB91RCEO10211399485474,Gentry Inc,RU,0111,SEPA,0,0
f2dd5497-7eb3-4eed-ab99-97a57ac136ad,2025-05-13 22:11:23,53500.53,USD,GB95LARQ27772645388021,Brooks Group,US,7999,GB50YOHW64961739828920,Hall Group,IN,1311,SWIFT,0,0
9032b8cd-8ad0-4144-b811-7fbc0f0af8d9,2025-02-28 23:20:07,69631.71,CNY,GB04KIJU65071295619344,"Stokes, Sandoval and Jackson",CN,0111,GB06HSKP25856885634480,"Mcdowell, Lam and Neal",IN,1311,SEPA,0,0
5f3415a7-e782-41bb-af84-1d067ca46c02,2025-05-16 12:35:15,43068.89,USD,GB63NTHE64671390539754,Thompson LLC,US,6211,GB87YTAD84962046259107,"Morales, Rodriguez and Caldwell",CN,7372,NEFT,0,0
b5163fa0-1d7f-4ad6-bbd7-e279d6b8d78d,2025-04-17 22:18:36,18653.49,NGN,GB77HEXX19729039433504,Garza-Smith,NG,6021,GB11UBIS72844702303074,Phillips LLC,BR,6021,SEPA,0,0
7236d28f-8423-4f0a-9bfa-6ce6b56c4700,2025-07-20 02:37:37,68887.39,GBP,GB24AJIB17135409024006,Crane Inc,GB,0111,GB25BAXH05120521477454,Gonzalez Group,US,5122,SEPA,0,0
bc0453c3-47cc-4beb-a57e-7aa18cc980e8,2025-06-30 06:18:51,89621.79,GBP,GB84THLO45589117895754,Wright LLC,GB,6211,GB81YAZQ06741750441775,Fuller-Simmons,RU,6211,SEPA,0,0
b5b131c1-54be-465a-8bc1-143da291f42e,2025-02-18 16:33:24,21658.71,CNY,GB98ISQM57386959134603,"Brock, Garcia and Castillo",CN,7372,GB07TTIE15772344232739,"Brewer, Howell and Wright",CN,6211,NEFT,0,0
abbe8ca6-da6f-4a89-8e41-0e83da87c581,2025-05-30 03:36:05,80071.08,EUR,GB54UNMD44907303858890,Campbell-Lang,DE,5122,GB09MEEM36779457367483,"White, Chaney and Wallace",CN,7999,NEFT,0,0
bc7631f1-1ec9-472e-96a3-c29137ebf94e,2025-06-02 08:21:11,42578.12,USD,GB28MVIH17353845550441,"Peterson, Lutz and Schwartz",US,1311,GB70QDGA57729913878153,"Allen, Carlson and Price",GB,0111,SWIFT,0,0
c516b165-8722-4d60-b43a-e27663bfffff,2025-07-24 18:57:56,23683.29,RUB,GB56RRYK58708159686942,"Smith, Blake and Benson",RU,7999,GB49EVBW71521690149620,Chavez and Sons,RU,0111,SEPA,0,0
39b40bff-f8b0-4332-8011-ac4f4d19ff02,2025-04-06 06:22:01,83906.9,EUR,GB96YKSZ07432098754782,"Gibson, Cook and Jordan",DE,7999,GB19OOUV36179310076051,Brown-Wilcox,BR,5122,SWIFT,0,0
b3493ea8-545a-4f62-b925-d361fd653d15,2025-06-13 23:35:11,6175.72,CNY,GB68MRXK25107290701529,"Davies, Snyder and Nguyen",CN,1311,GB91PWGJ90369287514687,"Osborn, Smith and Richardson",BR,1311,RTGS,0,0
5849d503-ab10-4d12-a4ed-3c0d3cf5aaa8,2025-05-12 09:23:19,77843.74,EUR,GB74RNRO65811826653695,Crawford-Chandler,DE,6211,GB12EYBM98084993816931,Stein PLC,AE,7999,SWIFT,0,0
0d9cbb92-48c4-401e-a0bb-74c63c96dc3f,2025-06-19 15:10:17,82960.1,AED,GB72TAJS39425645274212,"Wilson, Dodson and Walker",AE,7999,GB09DWRJ99292682720581,"Greene, Watson and Green",AE,7372,SEPA,0,0
8fd05e35-b5ff-4089-bb18-709cc2fc4336,2025-05-03 14:05:09,45802.98,EUR,GB77RFHR35450627699569,Campbell-Clark,DE,7999,GB95CMCS95260468491417,Garza-Neal,US,7999,RTGS,0,0
a44eece2-9bbb-4bbb-b30e-47b963dc31d2,2025-08-16 20:05:29,94897.6,EUR,GB41MXAM58992878259328,Smith-Zhang,DE,6211,GB94ZZQS09101780015847,"Grimes, Russell and Little",US,7372,SWIFT,0,0
c1f9c20c-d477-4ce9-a46e-c19c4d6824d8,2025-07-23 23:40:59,90424.25,INR,GB33BPEU83178087683197,Sims Ltd,IN,0111,GB40NUTN92764447773608,"Carpenter, Gillespie and Williams",IN,1311,SWIFT,0,0
ea777f89-9db5-4b50-b9ed-1c1956f021bd,2025-06-05 00:28:00,6517.03,AED,GB30BUOB04804424783054,Coleman Group,AE,7999,GB86JBLV25824167567492,"Torres, Peterson and Jackson",GB,0111,NEFT,0,0
380a16b5-b362-408f-8743-67ced48b4dd2,2025-05-11 02:06:03,29511.69,NGN,GB23IGBX89963745522053,"Nicholson, Perez and Torres",NG,5122,GB59RSIK29091997926698,"Washington, Villegas and Jones",GB,7999,SWIFT,0,0
c3bce391-260f-4dec-9368-f948ce98bd5b,2025-05-06 10:55:25,79650.42,CNY,GB24POES87448879740038,"Bass, Williams and Nunez",CN,1311,GB19TNML22561998201428,Keller-Nelson,US,6021,RTGS,0,0
aa58eab7-71db-44f1-a6a3-29233babd7aa,2025-04-20 16:01:42,50344.89,CNY,GB29ZHQA31565896977228,Salazar PLC,CN,7372,GB68USXS17413412121915,"Carson, Fischer and Wright",BR,6211,SWIFT,0,0
0e870290-43a9-4b78-b3a2-cfadbc3b65bc,2025-02-25 18:52:34,61255.37,INR,GB74BLNT79065136579590,Berry LLC,IN,0111,GB14ZTVJ56319534947911,Robinson-Castillo,IN,7999,RTGS,0,0
926c9953-4b54-4425-8591-00b54dee6880,2025-07-06 01:14:31,70886.67,RUB,GB24GOZW24133053805801,"Aguilar, Burgess and Smith",RU,5122,GB10TLQR08216376912336,Brown-Graves,AE,5122,RTGS,0,0
110dc93e-3a90-4a3d-b32a-0b08ce8fb633,2025-04-02 15:05:41,51867.52,NGN,GB20OXID24687228309143,Young-Walker,NG,5122,GB85UYZW83100266485879,Shannon Group,DE,1311,RTGS,0,0
83ff54e2-eddb-4af9-9117-6317260c93b3,2025-04-03 20:11:31,27362.93,BRL,GB24JWNP14975508419864,Giles and Sons,BR,7999,GB55UNFD82542474162240,Davis-Robbins,IN,5122,SWIFT,0,0
c1020293-0527-4ef1-879a-7b32cab932c5,2025-03-11 15:03:58,66472.39,CNY,GB17GJSZ90742498150796,Jones LLC,CN,7372,GB48EUYE37320538350655,Gonzalez-Jones,CN,1311,SWIFT,0,0
edabba15-91f1-41d6-9172-94c6ad641391,2025-08-05 20:28:19,91751.98,BRL,GB73ZHOE98418837836708,Perry LLC,BR,7999,GB16UYMI38002763008927,Morales-Gardner,BR,6211,RTGS,0,0
d69a96b9-4de0-45ef-961a-b08aa52f86b5,2025-07-02 09:55:57,67531.48,INR,GB59FXOX64394786008980,"Palmer, Brown and Riley",IN,6021,GB43QGHI80624312710584,Oconnor and Sons,GB,7372,SEPA,0,0
ad8ab9d7-a488-4927-97f4-a004081fe0f2,2025-03-14 08:09:09,44522.66,GBP,GB20ZQUY77681775989455,"Rodriguez, Moody and Thomas",GB,7999,GB20PNYP92433567121279,Calhoun-Duran,CN,0111,RTGS,0,0
fab3ea0d-26b7-4def-ace1-07bca86ed9ff,2025-07-17 08:25:00,9198.07,EUR,GB66YHWP59895461806880,"Montoya, Bryan and Hall",DE,7372,GB03XYNJ67405443895297,Compton-Bryant,AE,6211,SEPA,0,0
a47f3d98-ac85-4a81-9b9f-5473d3877c68,2025-03-22 05:45:59,71779.37,GBP,GB15NKJX35852324709444,Gray-Brown,GB,6211,GB91EVNN32830095544300,Smith Inc,AE,6021,SEPA,0,0
9804552c-83e1-4904-a5cd-d75d19f64a30,2025-07-21 01:23:42,1003.28,EUR,GB94FFOO02941291341782,Nash-Ortiz,DE,1311,GB50VIGU12145063957104,Beard LLC,DE,1311,SEPA,0,0
2ecd0186-f887-4778-ab16-cae2acc58f37,2025-05-19 11:01:50,17454.23,EUR,GB35ULIE89525501194824,Hudson Inc,DE,6021,GB14MMFW90966166318522,Collier LLC,CN,0111,NEFT,0,0
85f2f2be-30e3-404e-85b6-074dd9b6922e,2025-06-13 16:59:43,1867.13,EUR,GB02HDOL61691544630050,"Cortez, Miller and Hooper",DE,5122,GB45DYJK90879394985692,Hill-Carney,CN,5122,SWIFT,0,0
f6f75716-a661-4c36-81ef-38cfe9906110,2025-01-23 20:56:29,83728.92,INR,GB85ALBN24571891569162,Chen Ltd,IN,1311,GB80TOKO81988409300588,Ramirez LLC,GB,1311,RTGS,0,0
dc62a762-69c7-487e-84b0-56a64d689fd2,2025-07-20 08:29:32,16532.97,GBP,GB42COQX18528545136653,"Willis, Nichols and Morris",GB,5122,GB59HEOC26018180327961,"Rich, Dennis and Stephens",AE,5122,RTGS,0,0
5e8b6461-ba8c-45d4-bf9f-23ea9c84ddb4,2025-05-04 22:34:08,15668.85,USD,GB13JVLA51725273317083,"Russell, Foster and Park",US,6211,GB72AYUF24622390120759,Spencer-Campbell,IN,7372,SWIFT,0,0
bd87fa68-6f33-4ee7-af70-2069317a8309,2025-02-24 14:53:18,31927.4,USD,GB16ATXI71461326100529,"Elliott, Walter and Johnson",US,6021,GB57IBFM85294382671368,Gutierrez-Spears,AE,6021,SEPA,0,0
828e7590-f369-4766-a016-ffed571c25bc,2025-05-31 14:49:08,83251.67,CNY,GB98MNBM89590145364371,Hill-Clark,CN,7372,GB70AGXC68777769309725,Alexander-Howell,RU,7372,SWIFT,0,0
65ae9c79-dbd6-4c80-a9de-ac26df18be4d,2025-02-26 08:46:55,17134.71,GBP,GB77DPFA70867811722607,"Rice, Herrera and Adams",GB,1311,GB29BAOY75215605970404,Moore-Stone,AE,6021,SWIFT,0,0
94a3119d-22ea-49c3-9806-ca62f982000e,2025-01-03 21:56:58,3218.73,AED,GB31KKUT56642093455937,Medina-Johnson,AE,1311,GB40VDEF79691444190120,Lee Ltd,CN,7372,NEFT,0,0
0bcb1414-22f2-4e0a-8d4d-5554f39058eb,2025-05-06 01:42:28,52176.1,NGN,GB84FJNS06328689805409,Miller-Patterson,NG,7999,GB09LAFG45446503547354,Rivera Inc,BR,1311,NEFT,0,0
9a8be5af-2d35-4eee-b542-4c5413ce3b1d,2025-06-08 20:13:13,48785.65,EUR,GB17UWKY10285047665784,Melendez-Reed,DE,0111,GB37RBXD91702024580954,Smith Group,US,7999,NEFT,0,0
d523dfe9-3150-4215-a28a-a1e94d796f60,2025-02-23 22:32:53,35218.96,GBP,GB31TNME88568493260277,"Prince, Smith and Norris",GB,7372,GB87WYWF06093296402471,"Meyer, Escobar and Durham",RU,6211,RTGS,0,0
f7decd06-afed-4b60-a5ad-3cd0ff9fe962,2025-06-03 21:32:05,70356.23,NGN,GB74HEAG55014285350097,Escobar Ltd,NG,5122,GB56YNYL75842403586276,Guerrero-Bradley,GB,1311,SWIFT,0,0
24a8b742-c001-4a1f-8906-cc85315edd1d,2025-03-18 13:33:49,91047.3,AED,GB32OOVW06519643133475,Wheeler-Barnes,AE,5122,GB03ULLW42333003309607,Ali-Robbins,US,6021,SEPA,0,0
b41f662f-082e-42cf-a5a5-a6975b77f179,2025-06-19 17:28:13,68930.84,USD,GB45RCKH10068743012783,Lozano-Buck,US,1311,GB78LNFW73050020753609,Weaver Group,IN,6211,SWIFT,0,0
fe4fe83d-bcf4-44d8-b7dd-150700afa681,2025-01-11 08:54:26,9482.91,BRL,GB34VMNM24747155517732,Lee-Cuevas,BR,6211,GB88LDMA33855427703754,Allen-Mercado,AE,0111,SWIFT,0,0
9e734686-ffd5-472b-b040-0c5a156c1c23,2025-06-19 11:03:45,29142.01,CNY,GB74FUKN02057565283644,"Lee, Allen and Welch",CN,5122,GB39GNHZ65778057036171,"Hodges, Peck and Coleman",IN,6021,RTGS,0,0
b54600f7-d3aa-41e6-9915-aa99ff759c8b,2025-03-23 04:36:05,24628.61,USD,GB54NREV85806150435168,Russell-Rivers,US,6021,GB11IRGY79591170409920,"Griffin, Gamble and Jones",CN,1311,NEFT,0,0
ae61add3-1ed9-4065-951f-00a6e98cfbc9,2025-04-25 21:58:16,332.13,INR,GB57FLAA22404732472453,Olsen-Harris,IN,7372,GB43LWQP59938350312660,Black Ltd,DE,1311,NEFT,0,0
93611719-5d9c-49b9-9c58-deca97b212fd,2025-04-18 07:17:25,91205.61,INR,GB37NHBX27249613013064,Santana Inc,IN,0111,GB05MOSF19390722488713,"Boyd, Edwards and Davis",US,1311,SWIFT,0,0
109c5cf8-7593-40aa-ae6b-e7fed63674a3,2025-07-17 19:13:34,4835.37,USD,GB88SLRX83714007626754,Faulkner-Young,US,6211,GB43POZB50247366221540,Adkins-Vasquez,DE,5122,SEPA,0,0
2b6faf5c-9355-4de7-96b0-51ebabd55742,2025-01-04 04:38:37,99963.57,RUB,GB53OSIU66725614229774,King and Sons,RU,6211,GB52IBXU75756135909214,Wright LLC,US,7999,SEPA,0,0
50a97be3-2951-4552-9c19-d0b0602ea7fd,2025-03-01 19:11:49,11238.19,EUR,GB19NYHS41771840259373,"Blanchard, Daniels and Perkins",DE,6021,GB97PMKU21813518215261,Wright and Sons,RU,1311,SEPA,0,0
f05fed0e-0fde-439a-b0b5-ef666a15635c,2025-06-16 05:12:20,28803.57,GBP,GB76LLID84622497890159,Chandler-Townsend,GB,6021,GB76CACX58469044770839,Campbell LLC,IN,7999,SEPA,0,0
9ff8df1d-a2cd-49a4-a14a-46d780dc0e48,2025-08-10 04:03:53,48446.73,BRL,GB69EMFA40875895102657,"Lopez, Martin and Williams",BR,6211,GB42HMEW18161508255015,"Martin, Miller and Williams",NG,6211,SEPA,0,0
1d75fae8-af1d-445a-8456-76bc1bef8b00,2025-05-30 12:04:08,433.66,INR,GB76EYJF50898496332668,Brown-Mccann,IN,6021,GB50LMGQ88674983634323,Waters PLC,DE,7372,SWIFT,0,0
9e959c39-e714-49e9-8894-574264c3f3d4,2025-03-26 14:41:16,26594.12,CNY,GB78BRGP73167528836799,Harris-Lane,CN,6211,GB91ZKFL02023495844174,Smith PLC,CN,6211,SWIFT,0,0
e09a11c8-59d6-4c82-a737-5295750aac8a,2025-01-14 21:31:36,52631.98,INR,GB17PDWE69828797046919,"Frazier, Davidson and Murray",IN,7372,GB23VOGD42113268564398,Marquez PLC,CN,7999,SWIFT,0,0
b3beedca-c129-4c51-b69f-cf50a650dba1,2025-03-13 21:06:09,5542.11,GBP,GB45ZJWX67747293145384,Preston-Morris,GB,1311,GB65MOAO61439482286801,Mann-Martinez,DE,6021,SEPA,0,0
cffb78a5-bdc3-4fd2-a8c9-2fcccd6938c4,2025-04-28 01:50:39,16305.5,USD,GB29SFZT82188373998607,Clark Ltd,US,1311,GB52HSCW19770559895966,Oconnell-Lee,DE,6211,NEFT,0,0
0431bbb2-59ca-45f4-ba45-6dbc08ef4ba9,2025-07-28 22:32:25,16976.47,NGN,GB57WXUF91493635878584,Harper-Lang,NG,6021,GB35HHLK67040449941343,"Bentley, Palmer and Maldonado",IN,6211,SEPA,0,0
249fb230-bf59-42f9-bd08-454018485ed0,2025-07-12 05:20:26,13744.28,GBP,GB68TBLV45377949198457,Martin-Schneider,GB,1311,GB66FPKM26714853747866,"Sanchez, Castillo and Wallace",US,5122,SEPA,0,0
d0c704fc-e926-40a3-9a16-e0f3659a6d9d,2025-01-11 19:57:26,95915.7,CNY,GB20NZFS05314677656907,Mason Group,CN,7372,GB36JJDB18019646707213,Perez-Love,NG,6211,SWIFT,0,0
cae76efb-5744-4a13-82e8-961f2c06e40b,2025-03-03 20:59:32,78593.02,GBP,GB71KCDV39284929033622,Walker-Kemp,GB,7372,GB69AOIZ81315455186584,"Lee, Clark and Mitchell",GB,6211,SEPA,0,0
9fa534bf-e023-4147-bee9-a4191de2008e,2025-01-08 19:57:35,36022.98,NGN,GB25PSFF52744280663663,Rogers-Jones,NG,5122,GB47YPHY28875983349287,Atkins-Cook,US,7372,RTGS,0,0
2194b16b-8953-46ca-bb81-643e8227cf3f,2025-07-21 12:38:00,97180.05,USD,GB87LIOF84188123547556,Collins Inc,US,7999,GB30BSUU25761723521507,Coleman Ltd,DE,0111,SEPA,0,0
3d910f7d-26f8-4ca7-a319-29f75d4cc9fe,2025-06-14 18:42:11,65477.34,BRL,GB37OCOI74099560446734,Rodriguez PLC,BR,7999,GB70FSLQ65749871626936,Williamson-Johnston,US,6021,SEPA,0,0
57c42e4b-0024-4b24-afa4-b21221f0cde1,2025-01-05 12:13:20,15523.21,EUR,GB58YJXM08305400169466,Taylor-Owens,DE,1311,GB19IFGE54088836559520,Ellis-Fuller,IN,7372,SEPA,0,0
36cd2c1c-b80c-4095-8159-52ba9cfacec8,2025-02-23 21:08:18,86260.05,BRL,GB71PXQW73166288899674,"Hammond, Sanchez and Jones",BR,6021,GB86SEBJ96247985720207,Parker Ltd,NG,6211,RTGS,0,0
461b9776-3195-49cc-9a37-85e48a2615ed,2025-04-28 23:00:29,83072.74,USD,GB37XTZR66074015445305,"Moon, Coleman and Powers",US,1311,GB77KCAY63415824874816,Reyes-Anderson,IN,5122,RTGS,0,0
da69048b-0ef7-43bc-9166-8716784461e1,2025-05-08 09:54:02,22405.06,NGN,GB24VSHW07808599670072,Moran-Dominguez,NG,7372,GB54SRRN51356490069082,Becker Inc,IN,5122,SEPA,0,0
719d7cdc-851e-4323-963f-6d5406b3e54a,2025-04-10 16:12:04,20623.41,EUR,GB72XYGJ50987595132598,Hanson-Owens,DE,6211,GB47VTJU75750795894176,Rice Inc,IN,6211,NEFT,0,0
7e335cd0-132e-45fc-8674-9633fe299a30,2025-06-26 03:33:47,31302.4,AED,GB51GBLQ31859155648435,"Acevedo, Jefferson and Stokes",AE,7372,GB96QVHV88879347667812,"Esparza, Mccoy and Atkinson",BR,7372,NEFT,0,0
7364ed4a-fae7-468a-a93e-42ea2f769c99,2025-07-08 17:51:31,7013.01,GBP,GB12SBZP80709723524374,Escobar-Thompson,GB,5122,GB35HMFQ23131266621698,Chandler and Sons,RU,6021,SWIFT,0,0
dc7abd6d-6df5-4be8-af3f-8d49a49d6ecf,2025-04-05 18:46:44,22941.39,EUR,GB88FUOQ13031950278065,Snow-Rhodes,DE,1311,GB93BWFS56716285659929,"Mendoza, Bryant and Fernandez",RU,0111,NEFT,0,0
c180e5ce-72c9-405a-97dd-e3b821d991d4,2025-04-21 08:50:56,51589.03,NGN,GB53SPSZ01923176026039,Anderson-Rodriguez,NG,5122,GB73CZDT73172501134066,Woodward-Dominguez,CN,5122,SWIFT,0,0
c38243f9-197e-4931-ba51-9ce9b5ddb3fd,2025-06-15 10:50:10,56748.32,NGN,GB30LCGQ26836399256471,Hill Group,NG,6211,GB56JTIZ50571570254512,Adams PLC,RU,6211,SEPA,0,0
a20d7a10-7964-46e8-aaea-e8f881be6560,2025-05-09 22:05:21,46381.3,USD,GB03ATDC37076144442513,Martinez Inc,US,0111,GB09JKDO64521485798309,"Gomez, Adams and Dennis",NG,0111,NEFT,0,0
79e4825c-21c1-4e48-9674-4d53aed39e1b,2025-02-15 00:48:46,45072.81,NGN,GB59BWPH40289353349812,Johnson-Wiley,NG,6021,GB28YJCB82624562323400,Fitzgerald Ltd,GB,0111,NEFT,0,0
33504fd9-8476-4f36-a52c-6e28ee51311f,2025-03-31 21:14:46,76536.75,EUR,GB81SSRP15108999218538,"Smith, Clark and Andrews",DE,6021,GB20QJPT93931180624140,Eaton Group,CN,7372,SEPA,0,0
9467ba80-d03b-4463-9939-fa46a574540d,2025-06-12 20:41:46,66192.1,NGN,GB71LWNL29270299811309,Long and Sons,NG,6021,GB81FIHN09743278083771,Taylor-Lee,GB,5122,RTGS,0,0
0417a80b-839b-4069-bd69-fdc683b51a7a,2025-01-22 00:22:12,56120.02,EUR,GB86BDYA80992864109468,"Green, Beck and Rojas",DE,0111,GB10OMPG36436704602096,Mercado-Alexander,CN,6021,NEFT,0,0
aa796fd5-afef-4b21-8a1b-a123ae017da9,2025-04-23 09:11:09,36168.8,GBP,GB28DTCG31540774120924,Moore-Montoya,GB,6021,GB83AUVH30541178670381,Simmons-Joseph,RU,6211,NEFT,0,0
025e98af-9589-4de3-bf04-54687f8ac3d4,2025-04-22 15:47:03,93867.37,USD,GB26IZCV62629996401830,Baker Inc,US,0111,GB60YBNH94898843314345,Johnston Ltd,NG,7999,RTGS,0,0
774dbf16-66ff-4aef-b925-1415ddb52a57,2025-02-01 00:27:44,11588.94,NGN,GB16KKPD56984839666058,Williams-Smith,NG,7372,GB98QJHI25547029801294,"Diaz, Ortega and Wells",CN,5122,SWIFT,0,0
45f48560-c535-422f-b18d-dc3d364d7f6a,2025-06-26 20:11:51,16896.34,CNY,GB06XOWU16637983326733,Mccarty and Sons,CN,1311,GB06WFNL02209700636521,Palmer-Miller,RU,0111,SEPA,0,0
2019d7c8-c6bd-4ee3-a287-24bcc8f40991,2025-06-20 11:10:43,78365.57,AED,GB36CESB16086603900513,Henry Ltd,AE,7999,GB29VLDG46770886895997,Harvey Ltd,BR,7999,SEPA,0,0
49a0be73-c097-4c81-bfe6-84795198dfe4,2025-03-02 10:58:58,23621.46,AED,GB39QDAB79129992018735,Valencia PLC,AE,7999,GB20BNZK05938226809143,"Steele, Jones and Watkins",GB,0111,SEPA,0,0
f18b58e1-0d4c-4e0a-8c7e-507576f3e592,2025-03-17 06:15:41,23771.65,USD,GB08TSXD67849880792206,"Flores, George and Johnson",US,6211,GB32RDAZ40192570219517,"Williams, Maldonado and Klein",NG,0111,NEFT,0,0
f4087f8a-fdab-40fc-9787-c0ccaf7b2328,2025-06-16 17:05:41,27458.88,BRL,GB07ORUI75400764871804,Robles Ltd,BR,7372,GB36YWVG18021584811886,Morris-Campbell,DE,7999,SWIFT,0,0
467da4e9-0c67-4365-81a6-f7128dec782e,2025-06-07 13:28:00,89948.22,EUR,GB68GKAJ28645642603470,Lewis-Horton,DE,7999,GB04HLJB26907702838338,Strong-Kelly,DE,1311,SEPA,0,0
0656cb4a-e49f-4e75-b4a4-31a323209960,2025-03-19 14:35:03,49469.72,RUB,GB61NCWH80405430805786,"Dyer, Coleman and Crawford",RU,5122,GB28FJNK44546310967715,"Thompson, Richardson and Moore",DE,0111,SEPA,0,0
7be228f2-f2f5-434a-84b5-a35d328dff5e,2025-02-28 11:09:22,68553.36,INR,GB41BHSC06356722336644,Patterson-Gonzalez,IN,5122,GB19RHAS78366973710125,"Fields, Mckinney and Ramirez",NG,6211,SWIFT,0,0
78673d17-bf6c-4c91-b78d-bc664f27d900,2025-02-21 09:43:11,16792.32,RUB,GB28FMML70395222453650,Sims Inc,RU,6211,GB18OZTL92056381645119,"Andrade, Willis and Ferguson",BR,5122,NEFT,0,0
9b05ad95-448c-45f1-965c-df3044c4b3f3,2025-07-03 12:15:11,70643.94,BRL,GB65GOGQ55893472550867,"White, Brown and Frank",BR,1311,GB39CUQC11262835927460,"Long, Rangel and Chambers",DE,1311,SWIFT,0,0
6888214b-3906-4299-818f-006e9d71a314,2025-01-25 09:42:38,38078.13,USD,GB26TBLC68377361661243,"Kramer, Murphy and Frey",US,1311,GB04VRGO40767353061443,Daniel-Lowery,AE,7372,NEFT,0,0
386e7bae-c8b1-429e-9ad2-57d04e189414,2025-07-27 20:35:59,78749.05,AED,GB58MQFJ81564339155626,Briggs and Sons,AE,0111,GB97VEJH00261210283705,Jennings Group,NG,7999,NEFT,0,0
8971e185-5e07-45b3-9eed-190dbb9926e5,2025-06-21 18:18:28,14280.69,EUR,GB62DCUN10814578051210,"Cruz, Patterson and Mcmahon",DE,0111,GB18SOLL87585929721537,"Fowler, Page and Ritter",DE,7372,SEPA,0,0
476e4d6b-7f9d-4939-826a-6fcd1a0c1187,2025-04-11 20:04:54,55687.87,RUB,GB06GDTG65475111868643,Nash Inc,RU,7999,GB17BYVC03706119249989,"Gray, Henderson and Hampton",BR,1311,RTGS,0,0
ffc02182-67d7-490e-bbbf-00f9aa32c8a2,2025-07-02 20:10:59,36722.15,USD,GB15LCML30421242804888,Lambert PLC,US,1311,GB50EQDH53595530881310,Vargas Group,IN,5122,NEFT,0,0
08827354-391c-4281-a224-086ba1bb2eaa,2025-05-04 14:14:52,75545.66,GBP,GB78FYYQ95790288323243,"Shaw, Perez and Thomas",GB,7372,GB66QYRT99787268477118,Sanford-Clark,IN,1311,NEFT,0,0
7cdd0288-c20c-4893-9ef6-1067c6b7e049,2025-06-28 05:31:46,69952.57,EUR,GB26KBSN88229060266224,Butler-Luna,DE,7372,GB07RYTN87789653601813,Schroeder-Hernandez,IN,5122,RTGS,0,0
27b5a518-d7b1-4432-8b87-810ea0f5fffa,2025-05-03 21:10:39,48789.33,RUB,GB81BVSR55987233108327,Robinson-Hall,RU,1311,GB63IOQF54110826807424,Ramirez Group,CN,7372,RTGS,0,0
f9db3da1-273a-42b9-bb4a-0427ab436db0,2025-04-29 01:31:21,37731.1,RUB,GB19CJOJ57165327939483,Tate-Wolfe,RU,5122,GB44VXBU56781743695268,"Marks, Castillo and Reid",IN,0111,SEPA,0,0
9b6f7d07-129b-41e2-8403-df27dae3fd65,2025-02-18 19:33:26,33690.52,AED,GB96EIUM06972661056599,"Carey, Campbell and Lang",AE,7999,GB42PGCN58660713800746,"Ramos, Murphy and Horton",AE,6021,SWIFT,0,0
7c514872-dbf6-4e72-a0f0-58bb56f79757,2025-02-04 22:09:17,28529.2,CNY,GB88ODQL64060937754572,Thompson-Douglas,CN,1311,GB57PKQB53639597771004,Mueller Ltd,RU,6021,NEFT,0,0
b0406612-e358-453f-8810-ce243b38ac1d,2025-06-17 12:47:25,11343.44,RUB,GB64DSJW10219354480723,"Williams, Bryan and Hunt",RU,6211,GB10ZFVC64485645425683,Smith PLC,NG,7999,SWIFT,0,0
cca3e163-6473-47d8-87e6-8d378630fb0d,2025-07-15 23:54:21,18601.92,CNY,GB66FBRI94833351164753,Bray-Rich,CN,0111,GB18PSUF72443695691734,Peterson-Mullen,US,0111,SEPA,0,0
3eb37903-99db-41d5-8a41-48dce09e03e3,2025-06-06 14:41:28,51770.81,EUR,GB53IIZS66949085098499,"Martin, Alexander and Walker",DE,7372,GB96XXAL19335441446159,"Walker, Gibson and Monroe",CN,6021,RTGS,0,0
baf5c53f-ea3c-4ec8-a79f-ac0c3d7af918,2025-05-10 03:44:34,43805.04,RUB,GB06QLMK44556910749086,Irwin LLC,RU,6211,GB66IHIZ82336885479368,Merritt-Reeves,DE,6021,SWIFT,0,0
8d23bb80-66b0-4e91-b832-345e00609650,2025-04-10 10:27:08,65638.06,AED,GB86XTEJ24883154419900,Beck-Romero,AE,0111,GB59YGTL95319989565320,Anderson-Smith,DE,7372,SWIFT,0,0
70fefb5b-bb26-4920-8697-d98e067c014c,2025-05-02 12:45:35,10766.31,GBP,GB19PFZI30335432699263,Arnold PLC,GB,6021,GB92IFDH51238413846586,Michael-Cortez,RU,0111,SWIFT,0,0
5672c358-a956-4fdf-8324-f497c9f9a45e,2025-08-13 07:20:38,18302.38,USD,GB98DOJE76382432905518,Hall Ltd,US,6211,GB04OBUP94118054265078,Fisher-Mendez,DE,0111,SEPA,0,0
2a6865bf-39db-4241-a6b6-9c6a56607165,2025-05-28 07:27:29,2106.49,INR,GB87VDTM60785331440590,"Winters, Orozco and Pace",IN,7999,GB85TRAL37350509046722,Cook and Sons,CN,1311,NEFT,0,0
